year,month,sst,chlorophyll,wind_speed,pressure,solar_radiation,precipitation,salinity,nitrate,phosphate,silicate,chlorophyll_coverage,red_tide_label
2007,11,20.3881692308,5.02953636364,3.83195076923,101986.467692,116.546384615,0.0244682051282,33.7827001937,2.39199042792,0.121328746335,4.91040177548,0.620512820513,1
2007,12,15.3911861042,3.67409846154,3.02603897436,101928.485128,92.8623917949,0.0569666666667,33.9765053517,2.44853682773,0.176918385197,4.96612210371,0.333333333333,0
2008,1,10.39881555,3.65862470588,4.40292666667,102265.719231,85.6977035897,0.0793405128205,34.1082568132,2.51167130922,0.251714219659,5.02668280462,0.435897435897,0
2008,2,6.72934571176,3.5087254902,3.43897589744,102327.872821,154.365616923,0.0567143589744,34.3016820197,2.5913933777,0.326127867975,5.08711045048,0.261538461538,0
2008,3,5.38714640199,4.74042991453,1.21822205128,101544.732051,200.222148205,0.0581712820513,34.4278635313,2.64098205239,0.380688155863,5.14961788662,0.6,1
2008,4,6.71450598291,5.55332169811,1.49626307692,101119.158974,200.704569231,0.110257948718,34.4635772245,2.65895401647,0.401580420969,5.18298601864,0.54358974359,0
2008,5,10.3891861042,8.0704154321,2.11782769231,100561.216923,250.606829744,0.117807179487,34.4649560064,2.63344097401,0.381457402684,5.1451068818,0.830769230769,1
2008,6,15.3789880342,8.46929166667,2.59737230769,100254.115897,182.471276923,0.336491282051,34.3144588164,2.57858981188,0.325993074905,5.0892700316,0.676923076923,1
2008,7,20.4012787428,8.81893184713,4.74074923077,100119.118462,258.998434359,0.0744830769231,34.1554586883,2.51170160402,0.250682466954,5.02231576293,0.805128205128,1
2008,8,24.0443655914,9.3895,1.75298461538,100268.732308,226.803026667,0.136353846154,33.9890037421,2.44228969062,0.175566146103,4.94829791175,0.805128205128,1
2008,9,25.396642735,6.42029090909,2.87679692308,100736.391026,184.291338462,0.171222564103,33.8759613728,2.38106736167,0.121076940193,4.88024016692,0.676923076923,1
2008,10,24.0485690653,4.55251454545,2.08386923077,101439.812564,147.094984103,0.0752651282051,33.8231453039,2.35841012285,0.10027887752,4.85963462824,0.564102564103,0
2008,11,20.3961538462,5.97760666667,3.09703128205,101898.768974,111.677538462,0.116084615385,33.8687174123,2.37878153023,0.12053163857,4.88520226827,0.692307692308,0
2008,12,15.4036807279,5.59716341463,2.30831538462,102097.879487,113.650657949,0.0258369230769,33.9859190325,2.43473322849,0.176200386051,4.93219061601,0.630769230769,0
2009,1,10.3993730356,5.09221489362,3.31016051282,102316.140769,111.815489744,0.0362846153846,34.1936838059,2.49804136776,0.250218675922,4.99735938022,0.482051282051,0
2009,2,6.727503663,2.22062337662,2.22037538462,101589.054103,109.215220513,0.143553333333,34.3492581589,2.5767382164,0.324263727032,5.07188214573,0.394871794872,0
2009,3,5.38351695616,6.0375960396,2.03063641026,101585.246667,166.474324103,0.103433846154,34.4375878846,2.62405042007,0.379077734604,5.13003641666,0.517948717949,0
2009,4,6.72964615385,8.40855098039,1.47644717949,101246.686154,237.520569231,0.122082564103,34.474015424,2.65194001231,0.398951401749,5.1440263014,0.784615384615,0
2009,5,10.3790388751,7.05190924855,1.28535076923,100890.340513,262.964304103,0.072678974359,34.4190086489,2.62896942463,0.378872467946,5.12892684626,0.887179487179,1
2009,6,15.3921350427,7.81532484472,3.37486410256,100084.097179,233.611738462,0.179649230769,34.3494520986,2.57057719984,0.324697742125,5.07060748777,0.825641025641,0
2009,7,20.3880330852,8.65036075949,3.48474153846,100118.056667,218.101390256,0.152495384615,34.2182058824,2.4929380018,0.249512609795,4.99911917978,0.810256410256,0
2009,8,24.0569578164,10.487323871,2.82148923077,100254.007179,210.893794872,0.189710769231,34.0432072678,2.42123365736,0.175158005154,4.91462443609,0.794871794872,0
2009,9,25.3980717949,7.54839214286,3.36401641026,100819.031026,180.306753846,0.191042564103,33.9221494469,2.36467373843,0.119700344031,4.85443877657,0.717948717949,0
2009,10,24.0427907361,5.46416744186,2.51944410256,101301.550769,173.171659487,0.0415384615385,33.8627028529,2.34786081197,0.0997440588508,4.84386724431,0.661538461538,0
2009,11,20.3966,5.03508333333,3.30373076923,101908.253333,96.9443384615,0.130565128205,33.8525582826,2.36636843865,0.119544797171,4.8626373867,0.523076923077,0
2009,12,15.3882233251,4.8606691358,3.13574410256,102033.274872,102.221562051,0.0599748717949,34.0506264045,2.42415458493,0.174923182284,4.92395115957,0.415384615385,0
2010,1,10.3936840364,5.29716947368,2.23969076923,102166.55359,114.991320513,0.0610758974359,34.2679843212,2.4769559106,0.248440957349,4.95918982359,0.487179487179,0
2010,2,6.72321978022,4.38023928571,1.73991333333,101696.438974,115.207191795,0.122591282051,34.3974631548,2.55378375812,0.322741158345,5.04752218813,0.430769230769,0
2010,3,5.38325227461,5.50667083333,1.46259435897,101683.330256,163.077057949,0.160383076923,34.4328497375,2.61013947713,0.377037262107,5.08224690213,0.615384615385,0
2010,4,6.72477777778,8.54194375,1.57446410256,101459.226667,190.594953846,0.145456410256,34.4794593165,2.62849973373,0.39717918509,5.12341070695,0.820512820513,0
2010,5,10.3891066998,8.44158333333,2.18184410256,100682.953846,217.044846667,0.129663076923,34.4653580607,2.60925886841,0.376761173783,5.09147532966,0.861538461538,1
2010,6,15.3848393162,8.56636458333,1.83114307692,100433.973846,196.929261538,0.250609230769,34.394704492,2.55450544054,0.323034226673,5.04159452354,0.738461538462,1
2010,7,20.3900016543,9.75555974026,3.65027589744,100261.51641,203.869751282,0.262133846154,34.2240644707,2.48366099527,0.248040983924,4.97106126578,0.789743589744,1
2010,8,24.0513399504,9.02369556962,2.97271794872,100454.454103,245.546850769,0.0723087179487,34.0828142532,2.40247788481,0.173679007853,4.89333950147,0.810256410256,0
2010,9,25.3900615385,7.22569857143,1.94756102564,100817.631795,176.743015385,0.116601025641,33.9441035108,2.35269590931,0.119377626361,4.82532846968,0.717948717949,0
2010,10,24.0500297767,4.51953652174,4.1926174359,101465.323077,139.235371282,0.107223589744,33.9113668865,2.33575467092,0.0992480236391,4.81527054167,0.589743589744,0
2010,11,20.3911059829,3.57763793103,1.73611128205,101812.707949,129.237292308,0.0254179487179,33.9523686855,2.35514748095,0.119580505971,4.83254556276,0.446153846154,0
2010,12,15.3977750207,5.19730363636,2.94718871795,101636.171282,118.116899487,0.0686261538462,34.0782770841,2.40508186061,0.173999242505,4.89049913685,0.564102564103,0
2011,1,10.3925012407,3.483825,4.99386512821,102550.115385,107.602351282,0.0318266666667,34.2601840534,2.46526316715,0.247045092795,4.92945569507,0.0615384615385,0
2011,2,6.73901648352,5.07473894737,2.62138410256,101808.329231,142.891193846,0.0378035897436,34.3439143244,2.53931928259,0.321106842552,4.99954162056,0.487179487179,0
2011,3,5.38792886683,5.80719836066,1.27208923077,102007.594615,201.60595641,0.0473271794872,34.5435868462,2.59237199157,0.375143784676,5.06462544654,0.625641025641,0
2011,4,6.73401196581,7.29448023952,0.952265641026,101183.194872,236.832984615,0.0587579487179,34.5592681649,2.61452758326,0.39462937652,5.07551582832,0.85641025641,0
2011,5,10.3839917287,8.76234620253,1.39186461538,100705.605385,228.218407179,0.0597671794872,34.5111660671,2.59421881916,0.375174292027,5.05904825036,0.810256410256,1
2011,6,15.3986,7.05081438356,2.58962871795,100163.771538,181.615846154,0.431849230769,34.4275973069,2.55113598904,0.320722024234,5.00213630318,0.748717948718,1
2011,7,20.3980347395,10.4413874172,4.06794205128,100040.937179,249.105142051,0.0609441025641,34.250532779,2.4684826848,0.2471015841,4.93459491429,0.774358974359,1
2011,8,24.0499867659,9.4112826087,2.10246512821,100222.056923,208.780310256,0.142874871795,34.1309477488,2.39139744422,0.17261779842,4.86453157609,0.707692307692,1
2011,9,25.3867333333,6.91488098592,3.44785435897,100817.636154,196.618584615,0.0498456410256,33.9411602098,2.34010693102,0.119018237713,4.80964009431,0.728205128205,1
2011,10,24.0485971878,5.47349761905,3.66336,101566.648718,143.285926667,0.0595379487179,33.9634879319,2.31417353902,0.0993308972638,4.79566880097,0.646153846154,0
2011,11,20.3871931624,5.56923414634,2.50939282051,101730.96641,107.086907692,0.107685641026,33.9573492947,2.34294771294,0.118687509842,4.81004730563,0.630769230769,0
2011,12,15.3991100083,4.41250555556,4.4501825641,102407.359231,98.7857287179,0.0434594871795,34.1005713232,2.40095099678,0.17308068652,4.87847796273,0.184615384615,0
2012,1,10.3962431762,5.1295028169,4.34473179487,102215.496154,88.7724902564,0.0682938461538,34.2894489786,2.45266454868,0.245787188901,4.90831586109,0.364102564103,0
2012,2,6.74113174182,2.88556363636,3.86908102564,101988.927179,111.217721538,0.110971282051,34.4599760541,2.53074638279,0.319530500896,4.97854052433,0.338461538462,0
2012,3,5.39720595533,5.76544067797,1.74598871795,101674.241538,166.082086667,0.172131282051,34.5262966771,2.5816142186,0.373042017005,5.03966280278,0.605128205128,0
2012,4,6.72588717949,6.23229302326,2.20033282051,100913.930769,215.147784615,0.147561538462,34.5926672637,2.60675803154,0.392675702526,5.06497304057,0.661538461538,0
2012,5,10.3846071133,4.34764190476,2.16989179487,100684.697179,222.856043077,0.187059487179,34.5475512723,2.5781427805,0.373256499642,5.03832020689,0.538461538462,1
2012,6,15.389757265,5.08965384615,2.66920307692,100098.214872,190.877630769,0.306287692308,34.4266757913,2.52697153775,0.319252121866,4.98093753835,0.533333333333,1
2012,7,20.4007030604,7.22302118644,3.55459589744,100095.885641,238.429298462,0.121681025641,34.3056928735,2.45728587078,0.246141173787,4.91544179769,0.605128205128,0
2012,8,24.0460744417,6.06072608696,3.10128410256,100088.574872,216.628747179,0.218523076923,34.1611382239,2.37525544889,0.171723113148,4.84152258405,0.589743589744,0
2012,9,25.3952034188,5.62401327434,2.33379487179,100954.210769,177.597830769,0.133209230769,33.9913823297,2.32211735447,0.118076204033,4.78011527802,0.579487179487,0
2012,10,24.0546947891,4.13769910714,2.69892564103,101438.011538,171.902773846,0.0213287179487,34.007897313,2.30624004671,0.0984153874223,4.76652783398,0.574358974359,0
2012,11,20.3859418803,4.31343516484,2.00218205128,101635.051282,116.394123077,0.130634871795,34.0696006008,2.32644695056,0.117813054495,4.77716279911,0.466666666667,0
2012,12,15.3906153846,3.50465862069,3.27629538462,102086.793333,88.2200225641,0.108466153846,34.0886356509,2.38253175206,0.172225096137,4.83161677057,0.297435897436,0
2013,1,10.3872588916,4.53103296703,2.29050358974,102256.372308,113.916653846,0.0422025641026,34.3226382924,2.43822816261,0.243996213312,4.87937962797,0.466666666667,0
2013,2,6.72986263736,3.96555555556,3.08607333333,102057.331282,108.940964103,0.127978461538,34.4511434604,2.51407855938,0.317052316655,4.96244330533,0.138461538462,0
2013,3,5.38934491315,4.18567653061,1.41988564103,101523.803077,187.225946667,0.0907923076923,34.5764256917,2.56559932585,0.370849080337,5.01235113214,0.502564102564,0
2013,4,6.73691623932,5.46518899083,0.944466666667,101089.086154,229.695092308,0.110283589744,34.6233732227,2.58746659964,0.390605477173,5.02976077687,0.558974358974,0
2013,5,10.3925260546,5.36633423423,3.00927641026,100665.898974,207.252821026,0.128346666667,34.5957911024,2.56614977046,0.371334047986,5.00849866222,0.569230769231,1
2013,6,15.3811350427,4.90257363636,1.88032410256,100253.757692,174.394246154,0.306067692308,34.4836940562,2.51661734547,0.31744142646,4.95380388477,0.564102564103,1
2013,7,20.3825392887,6.17695041322,5.65876666667,100180.255128,275.68975641,0.0315492307692,34.341899919,2.44872878395,0.244040885628,4.87824834372,0.620512820513,1
2013,8,24.0527741935,6.13587166667,3.32565846154,100214.189744,240.23146359,0.0798497435897,34.175290569,2.37557222262,0.171323439657,4.81783020992,0.615384615385,1
2013,9,25.3887145299,5.52034333333,3.33782051282,100946.670256,191.553230769,0.0622235897436,34.0826672594,2.3186230166,0.117140335007,4.76104110583,0.615384615385,0
2013,10,24.0469991729,4.37771217391,4.94703589744,101480.585128,152.505533333,0.0736871794872,34.0177527852,2.28899125526,0.098086756534,4.73505910751,0.589743589744,0
2013,11,20.3932820513,4.48552087912,1.96644974359,101846.203077,125.141830769,0.0529164102564,34.0573206021,2.32043773826,0.117402058042,4.76655329397,0.466666666667,0
2013,12,15.3966964433,3.74214931507,3.40931076923,102085.731282,120.578124615,0.0672194871795,34.180091032,2.36889760586,0.170953774603,4.79884990578,0.374358974359,0
2014,1,10.3767725393,4.35223516484,1.59768153846,102171.623077,135.965538974,0.0261384615385,34.3908472126,2.42327915518,0.242480079974,4.85062132715,0.466666666667,0
2014,2,6.74071062271,3.50690238095,4.21955897436,101952.75641,101.499885128,0.171733846154,34.4961061335,2.50393760087,0.315672265494,4.92329000317,0.215384615385,0
2014,3,5.40198676592,4.38406530612,1.31374461538,101701.543333,181.25142,0.0967764102564,34.5903487484,2.5561722108,0.368599766703,4.97992241064,0.502564102564,0
2014,4,6.73534700855,4.07773592233,1.86299641026,101271.848974,197.137184615,0.128622051282,34.6973382016,2.57244440805,0.388788013438,4.98694572842,0.528205128205,1
2014,5,10.3978941274,4.71511470588,2.34776769231,100759.796923,232.345413333,0.142731282051,34.6514372667,2.55078383808,0.368967340364,4.98726713114,0.523076923077,1
2014,6,15.3916,4.65515490196,1.47929179487,100194.576667,187.742492308,0.285767692308,34.4869631992,2.50155292726,0.315350117822,4.92770020453,0.523076923077,1
2014,7,20.3905856079,6.4762559322,2.29046974359,100187.79641,215.242554359,0.178816923077,34.3388487312,2.43440910451,0.243092251392,4.85406187529,0.605128205128,1
2014,8,24.053229115,4.2534380531,1.15561179487,100316.854103,171.153623077,0.253826153846,34.2199904983,2.35053285084,0.169902199541,4.79032335687,0.579487179487,1
2014,9,25.3819897436,4.44652300885,2.79724410256,100753.535385,159.072876923,0.201637948718,34.076195075,2.30248476851,0.117211235985,4.73380166655,0.579487179487,1
2014,10,24.0505558313,4.10647821782,2.89598410256,101448.575641,168.510467692,0.0378969230769,34.0385493851,2.28592625989,0.0968998119899,4.71782375589,0.517948717949,0
2014,11,20.3900222222,3.95061632653,2.57621538462,101793.520256,115.531030769,0.0554948717949,34.0996523231,2.30609171194,0.116797858554,4.73176425834,0.502564102564,1
2014,12,15.3893614557,5.52286351351,3.85175589744,102352.304103,116.002731282,0.0204841025641,34.1571932665,2.35720551459,0.170197519092,4.77150516407,0.379487179487,0
2015,1,10.3874871795,4.66088953488,2.97244,102241.510513,114.006617436,0.0607656410256,34.3359330452,2.41187025973,0.241281508777,4.82735086712,0.441025641026,1
2015,2,6.73337179487,3.51546352941,2.05045641026,101981.251282,127.377757949,0.102485128205,34.5413790749,2.48528753931,0.31406873022,4.89515225828,0.435897435897,0
2015,3,5.37509842845,3.70165940594,1.83030717949,101801.986923,172.05868,0.0960015384615,34.6766670839,2.53811507004,0.367514465658,4.95165882199,0.517948717949,0
2015,4,6.71814700855,4.95340619469,0.651755384615,101210.422821,210.702723077,0.0631174358974,34.6849593626,2.56138584732,0.38645730091,4.96944578547,0.579487179487,1
2015,5,10.3981422663,4.18894495413,1.80544717949,100612.460513,214.416491795,0.192795384615,34.6821555584,2.54493964967,0.367079564155,4.96547402688,0.558974358974,1
2015,6,15.3933965812,3.44002592593,1.91896974359,100222.675641,172.583815385,0.437396923077,34.558958986,2.48908307431,0.313979704309,4.91010078277,0.553846153846,1
2015,7,20.3999073615,7.17993361345,2.00996974359,100108.537949,204.935388205,0.262621025641,34.3565124014,2.4148726211,0.24130253409,4.82233201273,0.610256410256,0
2015,8,24.0372555831,6.45197394958,1.9703374359,100329.261026,210.295494872,0.171124615385,34.2031868968,2.3415473037,0.168908008572,4.76541655833,0.610256410256,1
2015,9,25.4057538462,4.46475932203,2.33639589744,100880.16641,182.383692308,0.111074871795,34.1555941607,2.29114177044,0.116482381584,4.711839395,0.605128205128,1
2015,10,24.0452241522,4.01495576923,2.44594153846,101518.66359,155.048042051,0.0511656410256,34.1385207817,2.26841016566,0.0964724872265,4.69010250344,0.533333333333,0
2015,11,20.4052495726,3.18039411765,2.24574051282,101857.147436,79.9635692308,0.193364615385,34.1247863749,2.29492296641,0.116040243796,4.70310470141,0.435897435897,0
2015,12,15.3966054591,4.56435694444,3.40025333333,102276.850769,89.0944928205,0.0986533333333,34.2299787347,2.34198765974,0.169146946588,4.75806546481,0.369230769231,0
2016,1,10.3890388751,5.18709684211,3.65704153846,102258.430769,93.5183676923,0.110182564103,34.4480589176,2.4023824708,0.240217317747,4.79511314775,0.487179487179,0
2016,2,6.73543943413,4.580953125,1.38164102564,102257.216923,162.685285641,0.0487128205128,34.5935450903,2.46892717111,0.311873451412,4.87721204097,0.492307692308,1
2016,3,5.39097601323,3.61325326087,1.63910923077,101760.299487,183.077924103,0.0587246153846,34.716037874,2.52385307332,0.365249328704,4.92823640895,0.471794871795,1
2016,4,6.74505811966,4.72391909091,1.52400205128,100957.669231,180.148646154,0.232404102564,34.7380660429,2.54528481672,0.384785490314,4.9367886044,0.564102564103,1
2016,5,10.3927063689,5.84991121495,1.62401897436,100747.791282,193.261392308,0.259305641026,34.6843078407,2.52776446391,0.364954949031,4.94033807035,0.548717948718,1
2016,6,15.3801521368,5.1070785124,2.05434,100349.06641,182.096353846,0.305254871795,34.5891563258,2.47437671499,0.312493293037,4.87824095795,0.620512820513,0
2016,7,20.3990057899,7.00969016393,3.8327025641,100222.248205,238.259656923,0.131105128205,34.4747480502,2.39743479307,0.24002102607,4.81678412579,0.625641025641,1
2016,8,24.0441555004,6.02960245902,1.73526,100151.282564,241.977224615,0.0588523076923,34.3131130403,2.33273273237,0.167855843803,4.7332220835,0.625641025641,1
2016,9,25.4012991453,5.24374918033,2.95076358974,100735.583333,165.439107692,0.198756410256,34.1553100329,2.27443794536,0.115792108101,4.67889029424,0.625641025641,0
2016,10,24.0492506203,5.29473389831,3.95141230769,101302.961538,101.028300513,0.221697435897,34.1223660495,2.2623018697,0.0961356523838,4.66627865439,0.605128205128,0
2016,11,20.388225641,5.54035950413,2.50960666667,101836.368205,96.5396769231,0.104818461538,34.1788769401,2.27397119432,0.115877288601,4.6796390928,0.620512820513,0
2016,12,15.4030818859,5.30184628099,2.52547589744,102149.450256,90.6189615385,0.0714497435897,34.2814586012,2.32398636938,0.167923148955,4.71755424061,0.620512820513,0
2017,1,10.3974342432,4.91740720721,3.12463230769,102217.49641,102.553071282,0.0611687179487,34.4540578069,2.38584035255,0.239320040696,4.78221998453,0.569230769231,0
2017,2,6.72530586081,5.69667948718,2.1936025641,102166.388718,148.899778462,0.0377092307692,34.6121525631,2.46026760254,0.310528231565,4.84397315904,0.6,1
2017,3,5.38483043838,5.39965982906,2.00259897436,101702.685128,168.895233333,0.103148205128,34.7482906393,2.50868178586,0.362287957208,4.90212918455,0.6,1
2017,4,6.72605470085,5.40173898305,0.81269025641,101044.087436,225.273938462,0.127276923077,34.7417345639,2.5292523464,0.383034305925,4.92510097514,0.605128205128,0
2017,5,10.4044896609,5.46294628099,2.21507128205,100837.161795,239.082253846,0.102346153846,34.7066560524,2.5096580193,0.362424377044,4.91045006218,0.620512820513,1
2017,6,15.3880273504,5.48539173554,2.14878769231,100421.600513,181.163630769,0.289951794872,34.5833226148,2.45867916987,0.31039922605,4.83881749787,0.620512820513,1
2017,7,20.3887047146,6.11448770492,4.11327384615,100318.330513,265.696993846,0.0415656410256,34.4758422213,2.38939435431,0.238255643028,4.77997351957,0.625641025641,1
2017,8,24.0447493797,5.72278760331,2.16794,100256.706154,228.601551282,0.0876558974359,34.3404028639,2.31754835368,0.166929615541,4.69664554649,0.620512820513,0
2017,9,25.4035982906,4.89859008264,2.67390923077,100765.486667,158.498938462,0.206851794872,34.2085362307,2.261050299,0.114916551183,4.66019169267,0.620512820513,0
2017,10,24.0522894955,5.65833553719,5.06075948718,101530.261026,130.12132359,0.185465128205,34.2062780502,2.2483786488,0.0961161709237,4.63047361123,0.620512820513,0
2017,11,20.4019196581,5.5975446281,3.01900769231,101893.339487,100.755553846,0.111539487179,34.1762174608,2.26381087956,0.114678609082,4.65033950591,0.620512820513,0
2017,12,15.3940562448,6.59162881356,2.94715435897,102321.661026,110.648999487,0.0300815384615,34.2901917871,2.31748578982,0.167422224995,4.70364704341,0.605128205128,0
